model,k,recall,ndcg,map,mrr,users
baseline_retrieval_als,10,0.07790914747977598,0.03691807479915775,0.024731729240129955,0.024731729240129955,8035
baseline_retrieval_als,20,0.13080273802115744,0.05013354393201182,0.028276251912621248,0.028276251912621248,8035
baseline_retrieval_als,50,0.25127566894835096,0.07389724939529242,0.03203417377633523,0.03203417377633523,8035
baseline_ranker,10,0.08326073428749223,0.0407225509141836,0.027950780810146042,0.027950780810146042,8035
baseline_ranker,20,0.14051026757934038,0.05510686264473622,0.031853853686788586,0.031853853686788586,8035
baseline_ranker,50,0.2628500311138768,0.0791846660472434,0.03563994873616965,0.03563994873616965,8035
