model,k,recall,hitrate,ndcg,map,mrr,users
final_retrieval_two_tower_faiss,10,0.04661525702756563,0.04661525702756563,0.0223786747566164,0.015152841804056636,0.015152841804056636,161578
final_retrieval_two_tower_faiss,20,0.08158907772097687,0.08158907772097687,0.031138339727247347,0.01751391298948673,0.01751391298948673,161578
final_ranker_two_tower,10,0.0664570671749867,0.0664570671749867,0.03365093564918662,0.02377718648637353,0.02377718648637353,161578
final_ranker_two_tower,20,0.1037579373429551,0.1037579373429551,0.043014532413586305,0.02631203425758871,0.02631203425758871,161578
